Country,Search_Keywords,Search_Location,Job_Title,Job_Detail_Link,Company_Name,Short_Description,Location,Post_Time,Rating
US,data,,"Product Manager-Data, TikTok Commerce",https://www.indeed.com/rc/clk?jk=5ab72997e9e7a506&fccid=caed318a9335aac0&vjs=3,TikTok," 
 Have great interest in e-commerce and big data industries, have data analysis and mining skills and keen data insight.
","Hybrid remote in Seattle, WA","Posted
Posted 30+ days ago",3.5
US,data,,"Manager, eRetail Media Data Strategist",https://www.indeed.com/rc/clk?jk=456d8872f451d271&fccid=ec8a0bd60be9a6f5&vjs=3,L'Oreal," 
 Experience analyzing performance data and summarizing / communicating findings via reports and presentations.
 Specifically, this role is responsible for working…
","Hybrid remote in New York, NY","Posted
Posted 30+ days ago",4.1
US,data,,Data Analyst (Case Management Experience),https://www.indeed.com/company/Devcare-Solutions/jobs/Data-Analyst-3d3fc4777d5a6fda?fccid=debba90512f725cc&vjs=3,Devcare Solutions," 
 Experience with data quality and data exchange components of federal requirements for ChildWelfare management systems.
 Data Pipeline Design and Implementation.
",Remote,"Posted
Posted 2 days ago",3.6
US,data,,Data Goveranance - Collibra,https://www.indeed.com/rc/clk?jk=a4b8c168ce1876ce&fccid=ee5ba787b9f4e31a&vjs=3,TIAA," 
 Filter and “clean” data by defining the data quality rules.
 Collecting and interpreting data, understand the relationship between the data elements.
","Charlotte, NC","Posted
Posted 6 days ago",3.7
US,data,,"Data Scientist, Product",https://www.indeed.com/rc/clk?jk=edd9d126fe8dfb6c&fccid=61a9e75b02322b93&vjs=3,EarnIn," 
 As one of the first pioneers of earned wage access, our passion at EarnIn is building products that deliver real time financial flexibility for those with the…
","Remote in Palo Alto, CA","Posted
Posted 24 days ago",
US,data,,Data Entry Clerk,https://www.indeed.com/company/Family-Guide/jobs/Data-Entry-Clerk-586870b78188ec00?fccid=e7e0637937fc1c8c&vjs=3,Family Guide," 
 Organize existing data in a spreadsheet.
 Review data for deficiencies or errors.
 Type in data quickly and efficiently.
 Microsoft Excel: 3 years (Preferred).
","Hybrid remote in Arlington, TX 76016","Employer
Active 1 day ago",
US,data,,Data Analyst,https://www.indeed.com/rc/clk?jk=fd4c15bff75aec6f&fccid=e6182372e5353233&vjs=3,Ready," 
 Help organize and maintain database by collecting data, cleaning data, and ingesting data.
 Produce data visualizations for story telling.
",Remote in California,"Posted
Posted 28 days ago",3.8
US,data,,Data Engineer,https://www.indeed.com/rc/clk?jk=ad321f327de90f48&fccid=09e02654c2f26bbd&vjs=3,Recruiting From Scratch," 
 Experience with building out data pipelines (e.g. should know data lakes, data warehouses, ETL, etc.).
 Has worked with bank account data (e.g. worked with Plaid…
",Remote,"Posted
Posted 30+ days ago",
US,data,,Course Developer & Instructor- Healthcare Data Analytics,https://www.indeed.com/company/Kaplan/jobs/Course-Developer-Instructor-76d542f6144254d5?fccid=4ffdd90de5b0ef8f&vjs=3,Kaplan," 
 Wake Forest University School of Professional Studies is seeking highly qualified candidates to develop and teach the Healthcare Data Analytics course in the…
",Remote,"Posted
Posted 11 days ago",3.7
US,data,,Business Analyst- CRM,https://www.indeed.com/company/Holman/jobs/Business-Analyst-d1adb1b598f1f5d7?fccid=28871a2dda2df201&vjs=3,Holman," 
 Holman delivers a unique range of automotive-centric services including industry-leading fleet management and leasing; vehicle fabrication and upfitting;…
",Remote,"Employer
Active 1 day ago",3.3
US,data,,"Operations Associate, Loan Services Data Integrity",https://www.indeed.com/rc/clk?jk=a90c5db9c6af15c3&fccid=72130b5d2ea36589&vjs=3,Guggenheim Partners," 
 Provide support for portfolio managers and sector specialists ensuring accuracy of data.
 Perform quality control of setups to ensure consistency with third…
","New York, NY 10022 
(Midtown area)","Posted
Posted 13 days ago",3.6
US,data,,"Data Governance Associate (SQL, Alteryx, Tableau)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BR3ykMnr3Vw97HK5IC0i9Uo32NXohanwqRY-CI8z69bl4xOa6Yve6w6NlWd53uNOdFE6vRFHNuMIKP3BXoVqIPjJBDkelMKEFbryf3OuR2HNui-208hfFCycGY5EPlG5kZhC9_UZdCcJQZqvfV15qDc3yfjUiCrjA7rvZ4GS1nC9iluHTGdV6G-R9InYxR7aGNWraNdSSvQQFCWTKMK63u1AJL6fuNBQnt0YWCBX1mLprdkFcHOpZM5AOnE4l3pI1jPngPg0Q1kB5D_d-EPQlm7J4zImkEiq8hrxlv4XcjvKkYkpNknT0ZBEwcGU4sv3ABVsqg8cFD7cgahyxSiXn9JnSbYI3aA9dHjs-uRRLxR_SASrTbcRdWAFuVveVGbGFzhEFSHmfIZK51QhJQ0fhxH2PgBv26mNJrddgVitKrLKl6KhMipyxSY3PyL7OIgJC9gPcdi2hMsmx1wFphWsR7ChXIBuhM6naReqxToF-BmpC3lCJfeezlsaURO0mbdhAcOe5D-9RcWT5jHVKcbxU5_Z1OHlHAzp-Gv7ttCiV4xGi8XFCgJMU4ANSZIDtN7kvPl3IdVcLTGolbGULLK056dc1PZKhHYYis3UOdSDo4-E7nWXwCLztvx8sfKY12X26H_tZ3KblG8vNgwh4-Vx6NIrSRF1Y1dnXi_BYFHQPgNbmgBVFqkhDytwMaY42ylDoaw-hnl3qEcjG7CxMKTHODnItkwfxcmJSf-sIsNjjC5usFkqjna6J18Dz9b-LBOOVjifb1s18NmOlLOLBTk--Xm1YSMe6THc1Q-8rTiYQMTSvtS2zEPssFTxeuCZCBr6oraNT01bllA41kfSCIxRncJAD52ORz--0dAQp0xV6s1kpwReo6p3WBU2V0qb9zWqEewjY53-1jPxrhOALIkfDDJ4LVpiQS0VcFlTfBtprJKjiWI2Y1opYj1PEK3oCN1Hlxe39cScQQUL4Gb3On0CKIJ6ORkSNRrh5QrzLoagpUAQjMuJzxRZJp-u4OxGYzs0k710Xt45xcAFbI3KJ8qRb6qHUDYtyfku7TlM7LlxCCkC4ugj7XO1DwF7s6dIYW-hWzvxAGHZRU3qMc0Hteeo7yD6GIG9KrcpLt07aD4vBsvMhKXPiQFkuwE2qqVqg1V6uGbjf3WKJUadl6LO8NzH6JFlZaWrX3EtSv3i6Fz8YnMw==&xkcb=SoCB-_M3SuvR4WA0ar0IbzkdCdPP&p=0&fvj=0&vjs=3,Michael Page," 
 Help with evaluation of new data sources and on-boarding of the data governance framework.
 Deliver data quality metrics and insights through reports,…
","Hybrid remote in New York, NY 10174","Posted
Posted 30+ days ago",3.7
US,data,,Transactional Data Associate - Remote,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CAkWo6yFjr1GEpq4XG3zBhvaUA6lTkVByY1U3N7NzADgpTh9sb880HC4pVVXzxau2XPqm-MbJaXv0IMyod6NCBblySmjV8_kZCkkCxwDLz2JNf-95fdHCcsxWTfQ91fzWFhhaainQfYpmXNiz1lRZcaL94hyGr2agvMLNzdVNDRQg4IzNoJzkCYtrjioZSk9fQqJVKIMjezaizj5E5OA4EO5lkioBEAhNmLNUuOsFTJ0Sa4zWSKbUyr6iVEsekyBLeZ-k0X_PWD2jlHYFhnkzMgl8rerZeqnU3suB-EWdOj5R78D8Bj10X-LFTJzsDdGFNPfwq-8gqWlz2OrIAWMTPu_rY1XyYoWBO90NaUvbU1tmRc2uOx8mue4F_Ug9sjryGo16LvHU7ur_gQxyuK_sDDn99dS1vrBvJctew5g5OGHkTBMLHqbNbNW2sl2b7S2YI-_CmRmIi7O3URIqQrCzN1fd0HMHn6F55Zk_vPhTvBm38roCsJapsPF_VEDKaOSarXaP6J9ciMIYhQca7KULI0QqOKOH6aJ7tP_PLetoTiXAmmzEmx2i6YaOmQJnqqWOgAcKAWqZuIA==&xkcb=SoAm-_M3SuvR4WA0ar0NbzkdCdPP&p=1&fvj=0&vjs=3,HUB International," 
 Demonstrated experience with Microsoft Office Suite, specifically proficiency with Excel (e.g., data entry, importing data, arithmetic formulas, nested if…
","Remote in Chicago, IL 60684","Posted
Posted 30+ days ago",3.4
US,data,,Data Analyst Lead,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DziAWqLD5XV9TlwCv7ToMcEMGvo4Y0raIGKY7Wg0KrL4yeiNBYR5j8vDbYFx3qwOUUmghCvwCw-yAv7rnfKO5c0nmwDLRRlGqKSJRBWnC1tsqcqgVqc7jcKLj2MJGfMGhPKpIumaOP8Cq-uTL2pPLG3otvxz5LIIV_ezOBFnnW4CXdGP42lO0duTzpY75n3XFBgGXI2hTAvAWnsnCqTxgSWjU2hSiv6yzNF4ule9km-QSjUMuVLcWFe4WTuXIAtyWxYgiCbnS6rQVD4nVS-zdJJM0dy_C4bLaa8j-zzt-3MgyyxzvfGgB40Kg86rv4UwPZZPHN_5rWJW-QrrymerYWnPa4aRQqtZ21lmGEH6e0uo3yLihP_pNhgHONFbByWOCEFKn7YexQRddehLboU_m3SVAA0Yq486Oo1N512EvW1APgUEZhNp2DLvxQZEPwDm6Hgnz17yOReteIX5T1IYNYo5ZCwTefndS1fe15kXhKq5Dh5S6kgIybRQcTbS-2fNM=&xkcb=SoDt-_M3SuvR4Wg0ar0KbzkdCdPP&p=2&fvj=1&vjs=3,Oddball," 
 Experience working with product owners, program managers and stakeholders to establish goals, metrics, and a vision for data across the program.
",Remote,"Posted
Posted 21 days ago",
US,data,,Care Review Processor - Data Entry Authorizations - Remote,https://www.indeed.com/rc/clk?jk=64a165c70dd57be0&fccid=61b6afe09a420e77&vjs=3,Molina Healthcare," 
 Provides telephone, clerical, and data entry support for the Care Review team.
 Currently looking for healthcare administrative professionals with excellent…
","Remote in Long Beach, CA 90802","Posted
Posted 30+ days ago",3.2
US,data,,Data Analytics Associate,https://www.indeed.com/rc/clk?jk=ed07eab6d25983f7&fccid=b17e01bf290f8339&vjs=3,SmithRx," 
 Robust analytical skills, ability to think critically about data and the stories they tell; experience integrating large sets of data from disparate sources.
","San Francisco, CA","Posted
Posted 17 days ago",3.3
US,data,,Junior Data Analyst,https://www.indeed.com/rc/clk?jk=38256b8c882d87b5&fccid=ed2347c09522ed5a&vjs=3,Aptive," 
 Extract, build and analyze data from various VA data sources.
 Review evaluation design plans and identify appropriate data sets for analysis.
",Remote,"Posted
Posted 3 days ago",3.5
US,data,,Data Collection Specialist,https://www.indeed.com/rc/clk?jk=624e6554a73c9867&fccid=61ff3db062bf2f50&vjs=3,FAO," 
 Extent and relevance of knowledge and experience in software used for processing and analysing census/survey data;
 Job Type: Non-staff opportunities.
",Remote,"Posted
Posted 4 days ago",4.1
US,data,,DATA MANAGER I-STUDENT INFO,https://www.indeed.com/rc/clk?jk=9a71678c8e2e905a&fccid=1f03fab578f3905e&vjs=3,Guilford County Schools," 
 Fair Labor Standards Act Classification: Non-Exempt.
","Greensboro, NC 27406","Posted
Posted 17 days ago",3.8
US,data,,Data Entry Clerk,https://www.indeed.com/rc/clk?jk=e5f5cc1b28fe1513&fccid=4385cbb8e4994707&vjs=3,Agape Community Health Center Inc," 
 Transfer data from scanned documents into our electronic medical records system using keyboards, data recorders or optical scanners.
",United States,"Posted
Posted 30+ days ago",3.3
US,data,,Senior Data Analyst,https://www.indeed.com/company/New-York-City-Department-of-Housing-Preservation-&-Development/jobs/Senior-Data-Analyst-a17d39b1721e22b9?fccid=7690d1268f298c33&vjs=3,New York City Department of Housing Preservation &...," 
 Guide colleagues’ interpretation and communication with data analysis and outputs;
 Gather, prepare and analyze data sets relevant for PDSI projects, including…
","New York, NY 10038 
(Financial District area)","Employer
Active 6 days ago",3.6
US,data,,Data Scientist,https://www.indeed.com/company/Cultivarium/jobs/Data-Scientist-32a69a8a10c01f0a?fccid=41251ff0c9e5eca3&vjs=3,Cultivarium," 
 Skilled at generating clear visualizations of scientific data using packages such as plotly and matplotlib.
 Instantiate and manage database systems suitable for…
","Remote in Watertown, MA 02472","Posted
Posted 12 days ago",
US,data,,"Data Analyst, Retail Strategy",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DNZ8ohqfiDURg5oOjRKFm_XoAKhnjQaorHErT4mAyCDeoxH3V6H2_V6PerfeDgPmK7zWR-nl45GcE-dCN-Q1s5FhG20wV08_WCG7paAs1RmwuckLKnlEMb6tG0MXzWU4V9-lNq2EPyDkhyNCrTtaGtDYNb854DedjEpU08rLl_dPa4KrbDYHyNH0WQkJA-Q5XasY9NgiMwH_tiMQRgSE_7PQyJtSadL8fcMFeXKk9_9XZghob4ZFTz9_BGDPFUnsoExoILooPCC0DeO2vti4Ij04PEUHZ31RHm38W95w_aOcQys2ggdWDH86BaQ8AbSdVgLpB7lLe6TYOex_gCC0DjgvBDShBtsPc0yT5B4lq6ntbaAlNKg2hudmQWFHGkffptSc67hcfTmiKDXI7ZoIS6wHGCmfEdjbDiaw9LGIEqjw104A-CVVl9auJ2ldESRohCmO_cjrR_TZHzAnmGl061lYaFx-BXKPAMjfdtxaQMIW-aUR4G8oeEbITW_hKfZlSMMtHmjZelM3iw06ffiuYj&xkcb=SoCI-_M3SuvR4RA0ar0DbzkdCdPP&p=11&fvj=1&vjs=3,Swickard Shared Services (Las Vegas)," 
 Perform statistical analysis of data; monitor data quality.
 Solid understanding of data sources, data organization and storage.
 Must have advanced Excel skills.
","Las Vegas, NV 89144 
(Summerlin North area)","Posted
Posted 30+ days ago",2.8
US,data,,Junior Business Analyst,https://www.indeed.com/company/Katzman-Produce/jobs/Junior-Business-Analyst-d57001e328e7a1c0?fccid=f7f77a690dc48f27&vjs=3,S.Katzman Produce," 
 Democratize data and insights through data integration and the use of visualization tools.
 Translate data and information into actionable solutions.
","Bronx, NY 10474 
(Hunts Point area)","Employer
Active 2 days ago",
US,data,,Provider Data Reconciliation Specialist,https://www.indeed.com/rc/clk?jk=becbd9c15774d3eb&fccid=bf8d0f5b45d49fcf&vjs=3,VNS Health," 
 Monitors Medicare Part D Reconciliation activities related to Prescription Drug Event data and Plan to Plan Reconciliation.
","Manhattan, NY","Posted
Posted 17 days ago",3.6
US,data,,Data Scientist,https://www.indeed.com/company/Evalueserve/jobs/Data-Scientist-b368b05319687546?fccid=e47b99270f9cbc59&vjs=3,Evalueserve," 
 Visualize and tell compelling stories with data.
 At least 4-6 years of relevant experience within data science.
 Travel to client site on occasion (10-15%).
",Remote,"Posted
Posted 17 days ago",3.6
US,data,,Perfect Evening 2nd Job - Pick your schedule - Data Entry positions,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DWJ9sN50kzZVsEkBF1aL_R24qJLdd_PHH6JN0x7yPT6OKOWwobFp5e1z8Ce0VW6lj-OGCUppY9PLM6PnhhCPN--lFfkbkd_8WeL-IjKcpHYx7kLLNBp3jWUmjPSF6lx5zilyUBFiN1bi0o8uPcUFn7GWk3E6N9bu0il2JtZXJ5kaE7jwNUQ_o3_fpQOWwxtgb6bJw9s-UWRh22xk5wGY_-r2I4y-Q32vV6QAaJcgGOfca3WUcZ0oILjJl8hyXpSIBd2F7nom6B-V-BbjcBMz_oD7N7oEIgRuXylpWIJT5ixyNaAZVyBtk91mHi38RAYOfjjY4qD77HJSdlUwxvBciXzmaDRr013opQyDEscFpHwkYtNUd6HAonI_1qwQWG8EKUJ8crHh06sykYbsRpjyQG6V_SDqj1a83y9bw8WU71KeM12ZKY7RazSKBKYeqdC70E7F5gsTsegQUe-P309OFIcvFuoPkwTPoZiTyY8ZejUZYdIFBXNShp-9xr7funKH9_HdKgxXbLoScGLpGGZU3tty7YFrijH8IzNArWxpWJ3IwMv1EEowQ1DuNFO6o-BeI=&xkcb=SoCP-_M3SuvRIY2aWZ0LbzkdCdPP&p=0&fvj=1&vjs=3,SecureScan," 
 Interviews will include a data entry skills test.
 We seek to fill part-time evening data entry operator positions.
 401K Plan with matching contribution.
","Albany, NY 12204 
(North Albany-Shaker Park area)","Posted
Posted 30+ days ago",3.0
US,data,,Data Entry Clerk,https://www.indeed.com/rc/clk?jk=9bbc614dd15f478c&fccid=f3ee71ae259fb79d&vjs=3,ASK Consulting," 
 Compare data with source documents, or re-enter data in verification format to detect errors.
 Responsible for operating data entry devices, such as a keyboard…
",Rhode Island,"Posted
Posted 13 days ago",4.6
US,data,,Jr. Data Scientist,https://www.indeed.com/company/TheHive/jobs/Junior-Data-Scientist-7bee32c0e027c1f4?fccid=3f6264f8e7e6996f&vjs=3,TheHive," 
 > 5+ years’ experience as a Data Scientist.
 > SQL + python, ML/predictive modeling plus experiment design.
 > Strong hand on design, code and debug applications…
",Remote,"Posted
Posted 30+ days ago",
US,data,,Data Manager,https://www.indeed.com/rc/clk?jk=84cb6b24ece0d161&fccid=bd976cc171c690e0&vjs=3,Columbia University," 
 Respond promptly to all data queries.
 S/he will: establish and oversee plans and procedures for internal QC-QA of study documents including data cleaning and…
","New York, NY","Posted
Posted 30+ days ago",4.1
US,data,,"Data Scientist (L5) - Applied Research, Consumer Insights",https://www.indeed.com/rc/clk?jk=35f7b371f7208f6e&fccid=66403b30a2c0d89c&vjs=3,Netflix," 
 Experience working with 3rd party APIs for data ingestion is a plus.
 Experience building multi-step ETL jobs/data pipelines and working with job scheduling…
","Los Angeles, CA","Posted
Posted 30+ days ago",3.9
US,data,,Data Catalog Specialist,https://www.indeed.com/rc/clk?jk=270162c834c63ffa&fccid=ad75e1a6546a0dfc&vjs=3,Nationwide Marketing Group LLC," 
 Collaborate with outside teams on custom product data entry requests.
 This position requires exceptional attention to detail, solid computer skills and the…
",Remote,"Posted
Posted 27 days ago",3.6
US,data,,Data Analytics and Insights Lead,https://www.indeed.com/rc/clk?jk=0dca56a091f27e88&fccid=fe38f952f243b84e&vjs=3,Mindbloom," 
 Technical: Proficiency with SQL and data visualization tools (ideally Looker); high- believability viewpoints on data architecture and tooling.
",Remote,"Posted
Posted 30+ days ago",4.8
US,data,,Jr. Data Scientist,https://www.indeed.com/rc/clk?jk=a3ebd5c902d34813&fccid=a60bccc99303faa8&vjs=3,SRI International," 
 1-2 years working with data scientists to support data cleaning, modeling, and statistical analysis.
 Build models for automated data analysis and predictive…
","Hybrid remote in Arlington, VA 22209","Posted
Posted 23 days ago",3.6
US,data,,Data Integrity Analyst,https://www.indeed.com/rc/clk?jk=e0c1a9d60ebbfc1d&fccid=11802080879afc60&vjs=3,Premier Inc.," 
 Acquire and abstract primary or secondary data from existing internal or external data sources.
 Implement data collection systems and other strategies that…
","New York, NY","Posted
Posted 30+ days ago",3.7
US,data,,Associate Research Data Analyst **REMOTE AVAILABLE**,https://www.indeed.com/rc/clk?jk=839c64a1621caf7b&fccid=9a79b8527fbd5a84&vjs=3,Vanderbilt University Medical Center," 
 Familiar with data modeling and understands the relationships between data items.
 In your pivotal role as an associate research data analyst, you will work with…
","Remote in Nashville, TN 37203","Posted
Posted 29 days ago",3.8
