Search_Keywords,Search_Location,Job_Title,Job_Detail_Link,Company_Name,Short_Description,Location,Post_Time,Rating,Current_Time
data,,Data Catalog Specialist,https://www.indeed.com/rc/clk?jk=270162c834c63ffa&fccid=ad75e1a6546a0dfc&vjs=3,Nationwide Marketing Group LLC," 
 Collaborate with outside teams on custom product data entry requests.
 This position requires exceptional attention to detail, solid computer skills and the…
",Remote,"Posted
Posted 27 days ago",3.6,2023-03-13
data,,"Data Analyst, Advanced Analytics",https://www.indeed.com/rc/clk?jk=1d883079c8596e3b&fccid=87b328666e50453b&vjs=3,Cardinal Health," 
 Identifies key data requirements and acquires data.
 Applies data visualization techniques to evaluate data for model specification etc.
","Remote in Texas
+1 location","Posted
Posted 4 days ago",3.4,2023-03-13
data,,"Data Engineer, Analytics (Generalist)",https://www.indeed.com/rc/clk?jk=b9249ebf3d2a9268&fccid=ba07516c418dda52&vjs=3,Meta," 
 Collaborate with engineers, product managers, and data scientists to understand data needs, representing key data insights visually in a meaningful way.
","+61 locations
Remote","Posted
Posted 30+ days ago",4.1,2023-03-13
data,,Senior Data Engineer,https://www.indeed.com/rc/clk?jk=d0e10b11f57fd8c6&fccid=bd8a62a80d0034f5&vjs=3,Everside Health," 
 Develop large scale data structures and pipelines to organize, collect, and standardize data that helps generate insights and addresses reporting needs.
","+1 location
Remote","Posted
Posted 13 days ago",3.0,2023-03-13
data,,Data and Reporting Analyst,https://www.indeed.com/rc/clk?jk=a9b490c9a381be51&fccid=b7230ece0d431544&vjs=3,Vermeer Corporation," 
 Analyze complex data sets using various statistical methods to identify patterns within data, to gain insight into process performance, and identify…
",Remote in United States,"Posted
Posted 4 days ago",3.3,2023-03-13
data,,Senior Data Analyst,https://www.indeed.com/rc/clk?jk=dcc7e940d66c28ca&fccid=f7d736f0666acc86&vjs=3,Pontera," 
 Translate research data and findings into actionable strategic insights using strong storytelling, data visualization, and presentation skills.
","New York, NY","Posted
Posted 5 days ago",,2023-03-13
data,,Python Data Engineer,https://www.indeed.com/company/WorkCog/jobs/Python-Data-Engineer-d432fef2ad836d71?fccid=04542d75b9ce9d61&vjs=3,WorkCog," 
 Development/programming ability to write services and move data.
 Data Analytics Background with the ability to understand the logic behind the data.
",Remote,"Employer
Active 11 days ago",,2023-03-13
data,,Data Entry - Industrial Setting,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGQlSzea4h1L5gCWiLwNTX-2S93FfWpbwj2eWrKmSc0DK-n8FzQQ0WB0o6d0PIP0qLeuzj3Pd9CdpMUXHRAuA4tDPo1uvXtqmQ_c0Zgxe0w07CXBoUeSXz7oMH0h8T4k_m6Qa-NKPFbcfHc3UWQLwXAH2oSFRBfliJn-JMwUsVA9ybkrUFzIQOA4KX7mZRAzj_DjECnfgzB82HSt64nc_Gev57v5Syfxq6keBoqsQiaCZp0wl4t094noUurUDl7i6G8URkcDcuM3UdUmAFU6B-GyQ1ZkEvjLk-gw_lxz6NAroh4aPzyUpBN89HIvNQ1HOu5i559ZG4rNIXb2Xa3zH72zQUU8H4ul8_KigDBL1bt4QDYj08hHGhOr8WCmEYFtLIcMTN_6Ihg000cUWrujDgJvKGW04lMQAD04NyzoNAMQQIR0W-TCjk1_pubAVagARqcyjXlLdi_eS7obhpfbjLh0314vQIDIwLk_2Wek9BYXzDE6sdVQV0GFsvrhoC-syq5TvQVS_3JSHCZiRoW6N8&xkcb=SoBA-_M3SutjpdAEFj0LbzkdCdPP&p=14&fvj=1&vjs=3,Pinpoint Recruitment," 
 Responsible for timely data entry onto excel spreadsheets (Required).
 Pinpoint is looking to hire a Data Entry Clerk-Industrial setting in the Dallas-Richardson…
","Richardson, TX","Posted
Posted 3 days ago",,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/Storm-Search/jobs/Data-Analyst-7b47f2712a0a8307?fccid=b2452e767fa33eeb&vjs=3,Storm Search," 
 Perform ad hoc analysis using data from various systems and explain results of analysis to all levels of management.
 BAT files, and Task Scheduler, preferred.
",Remote,"Posted
Posted 3 days ago",,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=bbadd166d90ab82c&fccid=5a074f60efd570c0&vjs=3,Starr And Associates LLC," 
 Establish data quality processes and compliance with data standards for data domains.
 Perform activities to address data extraction, data validation, data…
","Atlanta, GA 30324 
(Buckhead area)","Posted
Posted 30+ days ago",,2023-03-13
data,,Technical Data Analyst,https://www.indeed.com/company/American-Resource-Group/jobs/Technical-Data-Analyst-8d5a2c6fca76d64b?fccid=9692a389097f1b3b&vjs=3,American Resource Group," 
 Develop data field mapping documentation.
 Document data sources and processing flow.
 Perform source data analysis and assessment.
",Remote,"Posted
Posted 30+ days ago",,2023-03-13
data,,Data Scientist,https://www.indeed.com/rc/clk?jk=bb9b636df8bfce54&fccid=c0bc093869fdf263&vjs=3,Progyny," 
 Prior experience with data visualization packages (e.g. Matplotlib, GGPlot, Seaborn, etc.).
 Present to stakeholders in a clear and concise manner so they can…
","New York, NY 10016 
(Gramercy area)","Posted
Posted 30+ days ago",3.6,2023-03-13
data,,Senior Data Architect,https://www.indeed.com/company/WorkCog/jobs/Senior-Data-Architect-e9e99851296b7937?fccid=04542d75b9ce9d61&vjs=3,WorkCog," 
 Migrate data from legacy systems to new solutions.
 Design conceptual and logical data models and flowcharts.
 Install and configure information systems to ensure…
",Remote,"Employer
Active 1 day ago",,2023-03-13
data,,Data Warehouse Engineer,https://www.indeed.com/rc/clk?jk=1582c01113801728&fccid=f89deb5a97c7738a&vjs=3,Adobe," 
 Partner with Product Management to understand emerging requirements from business leaders and finance leads as you shape our next gen data platform for product…
","Lehi, UT 84043","Posted
Posted 27 days ago",4.3,2023-03-13
data,,Online Data Analyst Thailand,https://www.indeed.com/rc/clk?jk=5a73474c39fb1472&fccid=1a93caa31afcad42&vjs=3,TELUS," 
 Full Professional Proficiency in English & Thai.
 You must be living in Thailand the last 2 consecutive years.
 Applicants must be 18 years or over.
","+3 locations
Remote","Posted
Posted 11 days ago",3.6,2023-03-13
data,,Senior Business Analyst - Remote,https://www.indeed.com/rc/clk?jk=83c2e38e3f02ca94&fccid=c3123dfd9a39895a&vjs=3,Symetra," 
 In this role you will work with business and IT teams to perform basic, cross functional and cross company business and process analysis.
","Remote in Bellevue, WA 98004
+1 location","Posted
Posted 22 days ago",3.2,2023-03-13
data,,Data Engineer,https://www.indeed.com/company/ServIT-Consulting-LLC/jobs/Data-Engineer-a942ea6356a6777c?fccid=80e028cd26c2e3e0&vjs=3,ServIT Consulting LLC," 
 Provide suggestions and guidance to different MI/BI projects, based on best practices, optimal solutions, and project standards will be expected.
","Hybrid remote in Baltimore, MD 21206","Employer
Active 17 days ago",,2023-03-13
data,,Jr. Business Data Analyst,https://www.indeed.com/rc/clk?jk=5a49ebc02addd56d&fccid=de457b02180e8aa8&vjs=3,RISK STRATEGIES COMPANY," 
 Understanding the data and workflow needs of the business and how to translate the data in order to meet those needs.
 Ability to operate in US time zones.
","Boston, MA 02110 
(Central area)","Posted
Posted 30+ days ago",3.2,2023-03-13
data,,Vision Zero Data Scientist,https://www.indeed.com/rc/clk?jk=7e30befb095ad400&fccid=f97367b3ac9546b1&vjs=3,NYC Careers," 
 The team incorporates data engineering, data management, data analysis, and data solutions into a single group.
","Manhattan, NY 10004 
(Financial District area)","Posted
Posted 4 days ago",2.5,2023-03-13
data,,Data Strategist,https://www.indeed.com/company/WorkCog/jobs/Data-Strategist-b8600729572144f3?fccid=04542d75b9ce9d61&vjs=3,WorkCog," 
 Data Strategy – thorough understanding of different data types,.
 Be the liaison between the data quality teams, IT, and business.
 10+ years of total Experience.
",Remote,"Employer
Active 2 days ago",,2023-03-13
data,,Data Scientist,https://www.indeed.com/company/Strivernet-RPO-Services-Ltd/jobs/Data-Scientist-1907118527e7c660?fccid=12c11efe2739ca13&vjs=3,Strivernet RPO Services Ltd," 
 Understanding of normal form data modeling and dimensional data modeling concepts.
 1-3 years of experience in data quality improvement, especially in developing…
",Remote,"Posted
Posted 30+ days ago",,2023-03-13
data,,Benefit Operations Specialist - Data - San Jose,https://www.indeed.com/rc/clk?jk=6e07d999cda39bed&fccid=caed318a9335aac0&vjs=3,TikTok," 
 Conduct periodical audits to ensure the data integrity across platforms (HRIS, Benefits Admin system, payroll system, and other vendor platforms);
","San Jose, CA
+1 location","Posted
Posted 23 days ago",3.5,2023-03-13
data,,Data Entry Clerk,https://www.indeed.com/company/Nationwide-Property-&-Appraisal-Services/jobs/Data-Entry-Clerk-cc5411873dcf7bf4?fccid=1cd3de79c7e82812&vjs=3,Nationwide Property & Appraisal Services," 
 And be responsible for communications and support regarding said data with clients.
 This job is in person, requiring part time hours with full time effort and…
","Indianapolis, IN","Employer
Active 1 day ago",3.0,2023-03-13
data,,Data Analyst II - GIS (Remote),https://www.indeed.com/rc/clk?jk=5649ba217a4dde13&fccid=dda4b02c128db1bd&vjs=3,TDS Telecom," 
 Strong technical aptitude for data analysis.
 Knowledge of tariffs, contracts, and business unit processes which impact the operational and billing data.
",Remote,"Posted
Posted 5 days ago",3.6,2023-03-13
data,,Senior Data Engineer,https://www.indeed.com/rc/clk?jk=9d1ade3022bdedf8&fccid=d0fdf34fdfd3f361&vjs=3,Firsthand," 
 You have experience working on data engineering teams, building and deploying highly scalable data analytics applications.
",Remote,"Posted
Today",,2023-03-13
data,,Senior Business Data Analyst,https://www.indeed.com/rc/clk?jk=fe47411c0af5d4f8&fccid=dac5dfa9f05470c2&vjs=3,Launch Potato," 
 Understand our internal data intricacies and have a significant focus on data accuracy.
 Develop a strategic partnership with stakeholders by translating data…
","Remote in New York, NY
+74 locations","Posted
Today",,2023-03-13
data,,Business Analyst,https://www.indeed.com/rc/clk?jk=7cfd954a6de3b50e&fccid=d438a5517a99b48f&vjs=3,Tata Technologies Inc.," 
 Experience: 2 yrs experience in a data analytics role.
 The person will also be responsible for leading the validation of data sets, along with documenting…
","Remote in Dallas, TX","Posted
Posted 15 days ago",3.7,2023-03-13
data,,Producer - Data Science,https://www.indeed.com/rc/clk?jk=70d6ef3455d15ca4&fccid=502eac2d27eccf69&vjs=3,Brilliant," 
 Design curricula covering both practical and theoretical topics, meeting the distinct needs of adults looking to become more data literate, as well as those…
","Remote in San Francisco, CA","Posted
Posted 11 days ago",,2023-03-13
data,,Data Scientist I,https://www.indeed.com/rc/clk?jk=ba0e1e097ad5012b&fccid=1bb619c435ce3552&vjs=3,Apollo Medical Holdings," 
 1-3 years of experience in data analysis, with a focus on healthcare data.
 Strong analytical skills and experience with data visualization tools.
",Remote,"Posted
Posted 30+ days ago",3.0,2023-03-13
data,,Data Lifecycle Specialist,https://www.indeed.com/rc/clk?jk=887630432ef58cd4&fccid=4e041af1d0af1bc8&vjs=3,Booz Allen Hamilton," 
 Establish the process for data lifecycle management at the enterprise level to track and make data accessible.
 Knowledge of Agile and Scrum processes.
","Hybrid remote in Atlanta, GA 30303
+6 locations","Posted
Posted 30+ days ago",3.9,2023-03-13
data,,"Junior Analyst, Data Enablement-Remote",https://www.indeed.com/rc/clk?jk=73bbac9775b689a8&fccid=facab5dee1aa0a96&vjs=3,HUB International," 
 Interpret data and analyze results to map data into new data models or to enhance exiting data models.
 You will help map and test data for various projects.
","Remote in Chicago, IL 60684","Posted
Posted 30+ days ago",3.4,2023-03-13
data,,Business Data Analyst,https://www.indeed.com/rc/clk?jk=28efcb6cfb717e6d&fccid=e6ac082831bf0db9&vjs=3,Sumitomo Mitsui Banking Corporation," 
 Shows an understanding of data management concepts – data quality, data lineage, data lifecycle, master/reference data management, metadata management.
","White Plains, NY 10601
+1 location","Posted
Posted 30+ days ago",3.4,2023-03-13
data,,Junior Analyst Medical Data,"https://www.indeed.com/company/Network-Recovery-Services,-Inc./jobs/Junior-Analyst-Medical-Data-283054a39d51fafd?fccid=5ed25b09c1c3c323&vjs=3","Network Recovery Services, Inc."," 
 Corrects and resubmits data from abstracts as identified through edit reports from said registries.
 Utilizing the paper-based and online representation of the…
","Jericho, NY","Posted
Posted 30+ days ago",,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=52ac5ca7436200d1&fccid=8071d56a949dd0c5&vjs=3,Stratfor," 
 The Data Analyst will work collaboratively with teams across the organization to determine data efficiencies and establish data governance and standards to…
","Hybrid remote in Boston, MA 02115","Posted
Posted 6 days ago",,2023-03-13
data,,Oracle Database Administrator,https://www.indeed.com/company/Marblo-IT-Solutions/jobs/Oracle-Database-Administrator-18c0741e3a63b9b1?fccid=95806e21a8e7935a&vjs=3,Marblo IT Solutions," 
 Database administration: 10 years (Required).
",Remote,"Posted
Today",,2023-03-13
data,,DATA ENGINEER,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMWPlbxNqfE-6wV12AdXHMKWb6IxpEdYYO4Swc8MwusQ26eV7rqsWRxWatWW-SyoQqPeBjd_SS44Y6HYHBePizAhmzqkNFY55Jf-GTF_Kw1OlhSdwYtTvj_YNNMeyZYJs7EsuFirkSBOVEh_b9C-YG_G0x12U8Cc8jMxR176Zz6b1L3um4vP9J0ZnRWyJgocBBUXIh6nGAkGCvxFrkLScfwI06CgJaVIuuVYDgVLW5EAGp_DeCcjinLsa7VSaOZx9oScCU4etkkFTY_Tnw0C6J0pYBNN8k6aurTmFGNqD1xLyxPfNs8WmMbRSjfXo01ij5XLE5tvoLWznfBRM4dr9n3_0wxjxscemeWCdGagZdKeX_cWDzH8nBQiJRZA_OOoNo9KcM7G3IDOth9b_pRPXZyn8UawqzQ45RuKojHviHiWVaFFSVxL_I_7PTThNHiqPbnRJJvriVrg81r0WkDGEMYxekHBDtF-GSYL7uWv-gt3BkfUiHJiXK&xkcb=SoAW-_M3SutgxERgTB0IbzkdCdPP&p=12&fvj=1&vjs=3,Commonwealth Health Insurance Connector Authority," 
 Assist data analytics team by performing data collection, data analysis, and reporting.
 Develop and implementing data analyses, data collections, ETL and other…
","Hybrid remote in Boston, MA 02108","Posted
Posted 4 days ago",,2023-03-13
data,,Senior Data Scientist,https://www.indeed.com/rc/clk?jk=37ba0941a2a0f4ca&fccid=fa05afb3210273ab&vjs=3,Lumen," 
 Ability to execute data discovery, exploratory data analysis, and iteratively develop predictive and prescriptive models to identify optimal solutions.
",Remote,"Posted
Posted 6 days ago",3.5,2023-03-13
data,,Junior Data Analyst: CHR Support - 4590 - FULLY REMOTE!,https://www.indeed.com/rc/clk?jk=edf987e628f9e7e9&fccid=6bbe34b5fe9f3941&vjs=3,Community Health Resources (CHR)," 
 Participating in the performance of a variety of duties involved in client tracking, and collecting, entering and maintaining data into federal mandated…
","Remote in Windsor, CT 06095","Posted
Posted 30+ days ago",3.2,2023-03-13
data,,Data Engineer,"https://www.indeed.com/company/PCS-Wireless,-LLC/jobs/Data-Engineer-d8d73f4ffc43a0c3?fccid=a4455c5e760a09b4&vjs=3",PCS Wireless," 
 Automate data processing and data quality checks to ensure that data is accurate and reliable.
 Design and implement data pipelines that move data from various…
",Remote,"Posted
Posted 4 days ago",3.3,2023-03-13
data,,Data Specialist,https://www.indeed.com/company/National-Youth-Employment-Coalition-(NYEC)/jobs/Data-Specialist-b0df71439e93f401?fccid=a670e78b0bc95626&vjs=3,National Youth Employment Coalition (NYEC)," 
 Is proficient with Microsoft Excel, data analysis and visualization tools, and major statistical software packages.
 Attend meetings, briefings, and conferences.
",Remote,"Employer
Active 4 days ago",,2023-03-13
data,,BUSINESS ANALYST,https://www.indeed.com/rc/clk?jk=f1615be3caf6cad3&fccid=c44808247a463376&vjs=3,EntreVation," 
 Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools.
 Define reporting and alerting requirements.
","Washington, DC","Posted
Posted 30+ days ago",,2023-03-13
data,,Trainee - Business Analyst,https://www.indeed.com/rc/clk?jk=25ed4d3ad73939e4&fccid=67c1c701fe4bb3db&vjs=3,LeewayHertz," 
 Create visual diagrams including flow charts, data diagrams, system designs and similar technical representations.
 0 to 1 year of experience.
","Remote in San Francisco, CA 94111","Posted
Posted 30+ days ago",,2023-03-13
data,,"Analyst, Data Science and Analytics",https://www.indeed.com/rc/clk?jk=0e681cdfda861d66&fccid=65c89b6d6455eedf&vjs=3,T. Rowe Price," 
 Conducts data science and reviews data and reporting to deliver functional data models.
 Works with disparate data sets to prepare data for reporting or…
","Owings Mills, MD
+1 location","Posted
Posted 30+ days ago",3.6,2023-03-13
